time [sec],pos_east [m],pos_north [m],pos_up [m],vel_east [m/s],vel_north [m/s],vel_up [m/s],altitude [km],downrange [km],vel_air_east [m/s],vel_air_north [m/s],vel_air_up [m/s],vel_air_abs [m/s]
41.88,257.8502340766135,40.37826910138174,75.17940724336987,3.60872257588011,0.5651108745467449,-10.78113550482572,0.07517940724336987,0.26099262025771525,3.60872257588011,0.5651108745467449,-10.78113550482572,11.383106417125841
41.89,257.9223858605716,40.38956776922759,74.96300686858574,3.606411645825688,0.5647489925575891,-10.78113550482572,0.07496300686858574,0.26106565134577664,3.606411645825688,0.5647489925575891,-10.78113550482572,11.382356045966743
41.9,257.99449137523743,40.400859191495634,74.74660874130409,3.604095545376313,0.5643863009061908,-10.78113550482572,0.0747466087413041,0.26113863560066813,3.604095545376313,0.5643863009061908,-10.78113550482572,11.381604428650018
41.910000000000004,258.06655051694264,40.41214335195181,74.53021286146725,3.601774247928918,0.5640227954266208,-10.78113550482572,0.07453021286146724,0.2612115729174579,3.601774247928918,0.5640227954266208,-10.78113550482572,11.38085155953712
41.92,258.13856318148413,40.42342023427841,74.31381922901761,3.5994477266660017,0.5636584719193705,-10.78113550482572,0.07431381922901761,0.26128446319067294,3.5994477266660017,0.5636584719193705,-10.78113550482572,11.38009743294763
41.93,258.2105292641209,40.43468982207338,74.09742784389749,3.597115954553265,0.5632933261509815,-10.78113550482572,0.07409742784389749,0.26135730631429593,3.597115954553265,0.5632933261509815,-10.78113550482572,11.379342043158806
41.94,258.2824486595688,40.445952098849666,73.8810387060493,3.5947789043372262,0.5629273538536725,-10.78113550482572,0.0738810387060493,0.26143010218175955,3.5947789043372262,0.5629273538536725,-10.78113550482572,11.378585384405145
41.95,258.3543212619965,40.45720704803455,73.66465181541537,3.5924365485427927,0.562560550724959,-10.78113550482572,0.07366465181541537,0.2615028506859427,3.5924365485427927,0.562560550724959,-10.78113550482572,11.377827450877946
41.96,258.4261469650211,40.4684546529689,73.44826717193811,3.5900888594708062,0.5621929124272684,-10.78113550482572,0.07344826717193811,0.26157555171916597,3.5900888594708062,0.5621929124272684,-10.78113550482572,11.377068236724854
41.97,258.4979256617034,40.47969489690648,73.2318847755599,3.5877358091955482,0.56182443458755,-10.78113550482572,0.0732318847755599,0.26164820517318704,3.5877358091955482,0.56182443458755,-10.78113550482572,11.376307736049398
41.980000000000004,258.5696572445433,40.49092776301325,73.0155046262231,3.5853773695622158,0.5614551127968792,-10.78113550482572,0.07301550462622311,0.2617208109391956,3.5853773695622158,0.5614551127968792,-10.78113550482572,11.375545942910536
41.99,258.64134160547553,40.50215323436661,72.79912672387007,3.583013512184353,0.5610849426100556,-10.78113550482572,0.07279912672387008,0.2617933689078094,3.583013512184353,0.5610849426100556,-10.78113550482572,11.374782851322179
42.0,258.71297863586483,40.513371293954755,72.58275106844329,3.5806442084412566,0.5607139195451969,-10.78113550482572,0.0725827510684433,0.26186587896906943,3.5806442084412566,0.5607139195451969,-10.78113550482572,11.374018455252717
42.01,258.78456822650105,40.52458192467581,72.36637765988503,3.5782694294753363,0.5603420390833248,-10.78113550482572,0.07236637765988503,0.2619383410124343,3.5782694294753363,0.5603420390833248,-10.78113550482572,11.373252748624536
42.02,258.8561102675947,40.53578510933719,72.15000649813776,3.5758891461894415,0.5599692966679473,-10.78113550482572,0.07215000649813776,0.2620107549267769,3.5758891461894415,0.5599692966679473,-10.78113550482572,11.372485725313528
42.03,258.9276046487718,40.546980830654825,71.93363758314383,3.5735033292441476,0.559595687704633,-10.78113550482572,0.07193363758314383,0.2620831206003778,3.5735033292441476,0.559595687704633,-10.78113550482572,11.371717379148603
42.04,258.99905125906946,40.55816907125235,71.71727091484564,3.5711119490550054,0.5592212075605808,-10.78113550482572,0.07171727091484564,0.262155437920922,3.5711119490550054,0.5592212075605808,-10.78113550482572,11.370947703911169
42.050000000000004,259.07044998693027,40.56934981366036,71.50090649318554,3.5687149757897507,0.5588458515641829,-10.78113550482572,0.07150090649318554,0.2622277067754925,3.5687149757897507,0.5588458515641829,-10.78113550482572,11.370176693334642
42.06,259.14180072019786,40.58052304031566,71.28454431810599,3.566312379365471,0.5584696150045808,-10.78113550482572,0.07128454431810599,0.26229992705056615,3.566312379365471,0.5584696150045808,-10.78113550482572,11.369404341103913
42.07,259.21310334611195,40.591688733560446,71.06818438954934,3.5639041294457336,0.5580924931312159,-10.78113550482572,0.07106818438954934,0.26237209863200844,3.5639041294457336,0.5580924931312159,-10.78113550482572,11.368630640854839
42.08,259.28435775130293,40.60284687564147,70.85182670745805,3.5614901954376714,0.5577144811533732,-10.78113550482572,0.07085182670745804,0.2624442214050682,3.5614901954376714,0.5577144811533732,-10.78113550482572,11.367855586173699
42.09,259.35556382178663,40.613997448709334,70.63547127177449,3.559070546489026,0.5573355742397179,-10.78113550482572,0.0706354712717745,0.262516295254372,3.559070546489026,0.5573355742397179,-10.78113550482572,11.367079170596664
42.1,259.42672144295926,40.62514043481756,70.4191180824411,3.556645151485149,0.5569557675178259,-10.78113550482572,0.0704191180824411,0.2625883200639195,3.556645151485149,0.5569557675178259,-10.78113550482572,11.366301387609248
42.11,259.4978304995923,40.636275815921856,70.20276713940025,3.5542139790459526,0.5565750560737069,-10.78113550482572,0.07020276713940025,0.2626602957170779,3.5542139790459526,0.5565750560737069,-10.78113550482572,11.365522230645755
42.12,259.56889087582687,40.64740357387919,69.98641844259434,3.5517769975228277,0.5561934349513208,-10.78113550482572,0.06998641844259434,0.2627322220965763,3.5517769975228277,0.5561934349513208,-10.78113550482572,11.364741693088714
42.13,259.6399024551687,40.65852369044702,69.77007199196579,3.5493341749955047,0.5558108991520869,-10.78113550482572,0.06977007199196579,0.26280409908450086,3.5493341749955047,0.5558108991520869,-10.78113550482572,11.363959768268321
42.14,259.7108651204822,40.669636147282425,69.55372778745699,3.546885479268875,0.5554274436343856,-10.78113550482572,0.069553727787457,0.26287592656228836,3.546885479268875,0.5554274436343856,-10.78113550482572,11.363176449461848
42.15,259.781778753985,40.6807409259412,69.33738582901049,3.5444308778697624,0.5550430633130532,-10.78113550482572,0.06933738582901049,0.26294770441072113,3.5444308778697624,0.5550430633130532,-10.78113550482572,11.362391729893064
42.160000000000004,259.85264323724294,40.691838007876996,69.12104611656859,3.5419703380436447,0.5546577530588684,-10.78113550482572,0.0691210461165686,0.2630194325099215,3.5419703380436447,0.5546577530588684,-10.78113550482572,11.361605602731641
42.17,259.9234584511636,40.7029273744405,68.90470865007374,3.5395038267513295,0.554271507698032,-10.78113550482572,0.06890470865007374,0.2630911107393458,3.5395038267513295,0.554271507698032,-10.78113550482572,11.360818061092559
42.18,259.9942242759911,40.71400900687841,68.68837342946834,3.537031310665581,0.5538843220116378,-10.78113550482572,0.06868837342946835,0.26316273897777875,3.537031310665581,0.5538843220116378,-10.78113550482572,11.360029098035476
42.19,260.06494059130034,40.72508288633267,68.47204045469489,3.534552756167693,0.5534961907351371,-10.78113550482572,0.06847204045469489,0.2632343171033276,3.534552756167693,0.5534961907351371,-10.78113550482572,11.359238706564128
42.2,260.13560727599076,40.7361489938394,68.25570972569578,3.532068129344009,0.553107108557793,-10.78113550482572,0.06825570972569578,0.2633058449934159,3.532068129344009,0.553107108557793,-10.78113550482572,11.35844687962569
42.21,260.2062242082805,40.747207310328115,68.03938124241344,3.529577395982395,0.5527170701221282,-10.78113550482572,0.06803938124241345,0.26337732252477775,3.529577395982395,0.5527170701221282,-10.78113550482572,11.357653610110143
42.22,260.27679126570047,40.758257816620684,67.82305500479029,3.527080521568655,0.5523260700233639,-10.78113550482572,0.06782305500479029,0.26344874957345144,3.527080521568655,0.5523260700233639,-10.78113550482572,11.356858890849626
42.230000000000004,260.3473083250887,40.7693004934304,67.60673101276879,3.5245774712828912,0.5519341028088496,-10.78113550482572,0.06760673101276879,0.26352012601477415,3.5245774712828912,0.5519341028088496,-10.78113550482572,11.356062714617774
42.24,260.41777526258346,40.780335321361086,67.39040926629137,3.522068209995811,0.551541162977485,-10.78113550482572,0.06739040926629138,0.2635914517233745,3.522068209995811,0.551541162977485,-10.78113550482572,11.355265074129067
42.25,260.4881919536178,40.79136228090599,67.17408976530048,3.519552702264977,0.5511472449791323,-10.78113550482572,0.06717408976530048,0.26366272657316764,3.519552702264977,0.5511472449791323,-10.78113550482572,11.354465962038132
42.26,260.5585582729121,40.802381352446936,66.95777250973853,3.5170309123309957,0.5507523432140201,-10.78113550482572,0.06695777250973853,0.26373395043734704,3.5170309123309957,0.5507523432140201,-10.78113550482572,11.353665370939082
42.27,260.62887409446887,40.81339251625321,66.74145749954803,3.5145028041136563,0.5503564520321381,-10.78113550482572,0.06674145749954803,0.26380512318837984,3.5145028041136563,0.5503564520321381,-10.78113550482572,11.352863293364802
42.28,260.6991392915657,40.82439575248064,66.52514473467139,3.5119683412079965,0.5499595657326213,-10.78113550482572,0.06652514473467139,0.2638762446979992,3.5119683412079965,0.5499595657326213,-10.78113550482572,11.352059721786253
42.29,260.7693537367491,40.83539104117051,66.30883421505105,3.5094274868803184,0.5495616785631262,-10.78113550482572,0.06630883421505106,0.26394731483719835,3.5094274868803184,0.5495616785631262,-10.78113550482572,11.351254648611754
42.300000000000004,260.8395173018274,40.846378362248544,66.09252594062953,3.5068802040641405,0.5491627847191967,-10.78113550482572,0.06609252594062953,0.2640183334762234,3.5068802040641405,0.5491627847191967,-10.78113550482572,11.350448066186253
42.31,260.9096298578643,40.85735769552383,65.8762199113492,3.5043264553560776,0.5487628783436188,-10.78113550482572,0.0658762199113492,0.26408930048456664,3.5043264553560776,0.5487628783436188,-10.78113550482572,11.349639966790585
42.32,260.9796912751722,40.86832902068787,65.65991612715254,3.5017662030116705,0.5483619535257682,-10.78113550482572,0.06565991612715254,0.2641602157309601,3.5017662030116705,0.5483619535257682,-10.78113550482572,11.348830342640738
42.33,261.0497014233051,40.87929231731336,65.44361458798203,3.4991994089411365,0.5479600043009439,-10.78113550482572,0.06544361458798202,0.26423107908336807,3.4991994089411365,0.5479600043009439,-10.78113550482572,11.348019185887077
42.34,261.119660171052,40.89024756485321,65.22731529378017,3.496626034705063,0.5475570246496946,-10.78113550482572,0.06522731529378016,0.26430189040898033,3.496626034705063,0.5475570246496946,-10.78113550482572,11.347206488613583
42.35,261.1895673864293,40.90119474263937,65.01101824448932,3.4940460415100243,0.547153008497132,-10.78113550482572,0.06501101824448932,0.26437264957420503,3.4940460415100243,0.547153008497132,-10.78113550482572,11.346392242837062
42.36,261.2594229366744,40.91213382988171,64.79472344005204,3.4914593902041364,0.5467479497122346,-10.78113550482572,0.06479472344005203,0.26444335644466144,3.4914593902041364,0.5467479497122346,-10.78113550482572,11.345576440506358
42.37,261.32922668823795,40.92306480566698,64.57843088041078,3.488866041272537,0.5463418421071402,-10.78113550482572,0.06457843088041078,0.26451401088517273,3.488866041272537,0.5463418421071402,-10.78113550482572,11.344759073501537
42.38,261.39897850677664,40.93398764895759,64.362140565508,3.4862659548327923,0.5459346794364262,-10.78113550482572,0.064362140565508,0.26458461275975836,3.4862659548327923,0.5459346794364262,-10.78113550482572,11.34394013363308
42.39,261.4686782571458,40.94490233859046,64.14585249528616,3.4836590906302316,0.5455264553963795,-10.78113550482572,0.06414585249528616,0.2646551619316267,3.4836590906302316,0.5455264553963795,-10.78113550482572,11.343119612641036
42.4,261.53832580339247,40.955808853275876,63.929566669687766,3.4810454080332094,0.545117163624254,-10.78113550482572,0.06392956666968777,0.26472565826316785,3.4810454080332094,0.545117163624254,-10.78113550482572,11.34229750219419
42.410000000000004,261.60792100874676,40.966707171596276,63.713283088655295,3.4784248660282837,0.5447067976975164,-10.78113550482572,0.0637132830886553,0.26479610161594525,3.4784248660282837,0.5447067976975164,-10.78113550482572,11.3414737938892
42.42,261.6774637356147,40.97759727200504,63.49700175213121,3.475797423215325,0.5442953511330793,-10.78113550482572,0.06349700175213122,0.264866491850688,3.475797423215325,0.5442953511330793,-10.78113550482572,11.340648479249726
42.43,261.746953845571,40.98847913282532,63.28072266005802,3.473163037802539,0.5438828173865222,-10.78113550482572,0.06328072266005802,0.2649368288272839,3.473163037802539,0.5438828173865222,-10.78113550482572,11.339821549725542
42.44,261.8163911993501,40.99935273224871,63.06444581237819,3.470521667601408,0.5434691898512999,-10.78113550482572,0.06306444581237819,0.26500711240477015,3.470521667601408,0.5434691898512999,-10.78113550482572,11.338992996691648
42.45,261.8857756568391,41.01021804833413,62.84817120903422,3.467873270021559,0.5430544618579375,-10.78113550482572,0.06284817120903421,0.2650773424413263,3.467873270021559,0.5430544618579375,-10.78113550482572,11.338162811447345
42.46,261.9551070770691,41.021075059006456,62.6318988499686,3.4652178020655326,0.5426386266732129,-10.78113550482572,0.0626318988499686,0.2651475187942655,3.4652178020655326,0.5426386266732129,-10.78113550482572,11.33733098521532
42.47,262.02438531820746,41.03192374205525,62.41562873512383,3.462555220323476,0.5422216774993245,-10.78113550482572,0.06241562873512383,0.2652176413200267,3.462555220323476,0.5422216774993245,-10.78113550482572,11.336497509140699
42.480000000000004,262.0936102375489,41.04276407513349,62.1993608644424,3.4598854809677477,0.5418036074730467,-10.78113550482572,0.0621993608644424,0.2652877098741652,3.4598854809677477,0.5418036074730467,-10.78113550482572,11.335662374290086
42.49,262.16278169150775,41.05359603575624,61.98309523786681,3.457208539747426,0.5413844096648701,-10.78113550482572,0.06198309523786681,0.2653577243113458,3.457208539747426,0.5413844096648701,-10.78113550482572,11.334825571650603
42.5,262.23189953560893,41.064419601299306,61.76683185533955,3.4545243519827338,0.5409640770781284,-10.78113550482572,0.06176683185533955,0.26542768448533266,3.4545243519827338,0.5409640770781284,-10.78113550482572,11.333987092128897
42.51,262.3009636244797,41.07523474899793,61.550570716803136,3.4518328725593648,0.5405426026481097,-10.78113550482572,0.06155057071680314,0.26549759024898123,3.4518328725593648,0.5405426026481097,-10.78113550482572,11.333146926550135
42.52,262.36997381184045,41.08604145594535,61.33431182220007,3.449134055922716,0.5401199792411536,-10.78113550482572,0.061334311822200074,0.26556744145422934,3.449134055922716,0.5401199792411536,-10.78113550482572,11.33230506565699
42.53,262.43892995049646,41.09683969909146,61.11805517147286,3.4464278560720256,0.539696199653733,-10.78113550482572,0.06111805517147286,0.2656372379520884,3.4464278560720256,0.539696199653733,-10.78113550482572,11.331461500108608
42.54,262.50783189232806,41.10762945524137,60.90180076456401,3.443714226554405,0.5392712566115196,-10.78113550482572,0.06090180076456401,0.26570697959263356,3.443714226554405,0.5392712566115196,-10.78113550482572,11.330616220479552
42.550000000000004,262.5766794882826,41.11841070105405,60.68554860141604,3.4409931204587796,0.5388451427684354,-10.78113550482572,0.06068554860141604,0.26577666622499585,3.4409931204587796,0.5388451427684354,-10.78113550482572,11.32976921725873
42.56,262.6454725883643,41.129183413040806,60.469298681971466,3.438264490409716,0.5384178507056852,-10.78113550482572,0.06046929868197147,0.2658462976973514,3.438264490409716,0.5384178507056852,-10.78113550482572,11.328920480848325
42.57,262.7142110416255,41.13994756756382,60.253051006172804,3.4355282885611516,0.5379893729307758,-10.78113550482572,0.06025305100617281,0.265915873856913,3.4355282885611516,0.5379893729307758,-10.78113550482572,11.32807000156267
42.58,262.78289469615686,41.150703140834736,60.03680557396257,3.4327844665900122,0.5375597018765155,-10.78113550482572,0.06003680557396257,0.26598539454991993,3.4327844665900122,0.5375597018765155,-10.78113550482572,11.327217769627145
42.59,262.85152339907773,41.161450108913094,59.82056238528328,3.4300329756897225,0.5371288298999988,-10.78113550482572,0.059820562385283285,0.2660548596216285,3.4300329756897225,0.5371288298999988,-10.78113550482572,11.326363775177025
42.6,262.9200969965266,41.17218844770481,59.604321440077484,3.4272737665636024,0.5366967492815714,-10.78113550482572,0.05960432144007748,0.2661242689163021,3.4272737665636024,0.5366967492815714,-10.78113550482572,11.325508008256326
42.61,262.98861533365107,41.18291813296068,59.388082738287686,3.424506789418149,0.5362634522237789,-10.78113550482572,0.05938808273828769,0.26619362227720117,3.424506789418149,0.5362634522237789,-10.78113550482572,11.32465045881663
42.62,263.05707825459825,41.19363914027476,59.171846279856425,3.421731993956205,0.5358289308502968,-10.78113550482572,0.05917184627985642,0.2662629195465734,3.421731993956205,0.5358289308502968,-10.78113550482572,11.323791116715876
42.63,263.12548560250406,41.20435144508279,58.95561206472622,3.4189493293700024,0.5353931772048408,-10.78113550482572,0.05895561206472622,0.2663321605656431,3.4189493293700024,0.5353931772048408,-10.78113550482572,11.322929971717162
42.64,263.19383721948316,41.215055022660614,58.73938009283963,3.416158744334089,0.5349561832500596,-10.78113550482572,0.05873938009283963,0.2664013451746007,3.416158744334089,0.5349561832500596,-10.78113550482572,11.322067013487487
42.65,263.26213294661864,41.2257498481225,58.52315036413916,3.4133601869981267,0.5345179408664069,-10.78113550482572,0.058523150364139166,0.2664704732125927,3.4133601869981267,0.5345179408664069,-10.78113550482572,11.321202231596505
42.660000000000004,263.33037262395135,41.23643589641948,58.306922878567356,3.410553604979568,0.5340784418509947,-10.78113550482572,0.058306922878567355,0.2665395445177105,3.410553604979568,0.5340784418509947,-10.78113550482572,11.320335615515242
42.67,263.3985560904692,41.24711314233776,58.09069763606678,3.4077389453561957,0.533637677916425,-10.78113550482572,0.05809069763606678,0.2666085589269798,3.4077389453561957,0.533637677916425,-10.78113550482572,11.319467154614793
42.68,263.46668318409655,41.257781560496966,57.874474636579954,3.4049161546585367,0.5331956406896018,-10.78113550482572,0.05787447463657996,0.2666775162763498,3.4049161546585367,0.5331956406896018,-10.78113550482572,11.318596838165004
42.69,263.53475374168255,41.26844112534834,57.65825388004944,3.402085178862133,0.5327523217105207,-10.78113550482572,0.05765825388004944,0.2667464164006812,3.402085178862133,0.5327523217105207,-10.78113550482572,11.317724655333116
42.7,263.6027675989904,41.27909181117314,57.44203536641777,3.399245963379684,0.5323077124310384,-10.78113550482572,0.057442035366417774,0.2668152591337358,3.399245963379684,0.5323077124310384,-10.78113550482572,11.316850595182405
42.71,263.67072459068623,41.289733592080715,57.22581909562751,3.3963984530530373,0.531861804213619,-10.78113550482572,0.05722581909562751,0.26688404430816487,3.3963984530530373,0.531861804213619,-10.78113550482572,11.315974646670792
42.72,263.7386245503273,41.300366442006855,57.00960506762119,3.393542592145042,0.5314145883300572,-10.78113550482572,0.05700960506762119,0.26695277175549714,3.393542592145042,0.5314145883300572,-10.78113550482572,11.315096798649414
42.730000000000004,263.80646731035,41.31099033471182,56.79339328234137,3.39067832433125,0.5309660559601802,-10.78113550482572,0.05679339328234137,0.267021441306127,3.39067832433125,0.5309660559601802,-10.78113550482572,11.314217039861195
42.74,263.87425270205887,41.32160524377857,56.57718373973063,3.3878055926914707,0.530516198190524,-10.78113550482572,0.05657718373973063,0.2670900527893031,3.3878055926914707,0.530516198190524,-10.78113550482572,11.313335358939373
42.75,263.94198055561384,41.332211142610866,56.3609764397315,3.3849243397011666,0.5300650060129861,-10.78113550482572,0.0563609764397315,0.2671586060331155,3.3849243397011666,0.5300650060129861,-10.78113550482572,11.312451744406014
42.76,264.0096507000185,41.34280800443137,56.144771382286564,3.3820345072226954,0.529612470323455,-10.78113550482572,0.05614477138228657,0.26722710086448387,3.3820345072226954,0.529612470323455,-10.78113550482572,11.31156618467049
42.77,264.0772629631074,41.35339580227972,55.92856856733839,3.3791360364963876,0.5291585819204119,-10.78113550482572,0.05592856856733839,0.2672955371091447,3.3791360364963876,0.5291585819204119,-10.78113550482572,11.310678668027938
42.78,264.1448171715338,41.36397450901055,55.71236799482953,3.3762288681314607,0.5287033315035083,-10.78113550482572,0.05571236799482953,0.2673639145916387,3.3762288681314607,0.5287033315035083,-10.78113550482572,11.30978918265769
42.79,264.2123131507572,41.374544097291526,55.496169664702556,3.3733129420967676,0.5282467096721177,-10.78113550482572,0.055496169664702555,0.26743223313529824,3.3733129420967676,0.5282467096721177,-10.78113550482572,11.308897716621665
42.800000000000004,264.27975072502966,41.38510453960127,55.279973576900026,3.370388197711367,0.5277887069238582,-10.78113550482572,0.05527997357690003,0.2675004925622335,3.370388197711367,0.5277887069238582,-10.78113550482572,11.308004257862754
42.81,264.34712971738344,41.39565580822736,55.063779731364534,3.3674545736349213,0.5273293136530891,-10.78113550482572,0.05506377973136453,0.2675686926933201,3.3674545736349213,0.5273293136530891,-10.78113550482572,11.307108794203154
42.82,264.4144499496173,41.40619787526422,54.84758812803866,3.364512007857916,0.5268685201493798,-10.78113550482572,0.05484758812803866,0.2676368333481851,3.364512007857916,0.5268685201493798,-10.78113550482572,11.30621131334269
42.83,264.48171124228327,41.41673071261106,54.63139876686496,3.36156043769169,0.5264063165959477,-10.78113550482572,0.054631398766864965,0.2677049143451936,3.36156043769169,0.5264063165959477,-10.78113550482572,11.305311802857089
42.84,264.54891341467265,41.42725429196967,54.41521164778602,3.358599799758281,0.5259426930680691,-10.78113550482572,0.054415211647786024,0.2677729355014347,3.358599799758281,0.5259426930680691,-10.78113550482572,11.30441025019624
42.85,264.6160562848026,41.43776858484226,54.199026770744446,3.3556300299800776,0.5254776395314575,-10.78113550482572,0.054199026770744445,0.2678408966327076,3.3556300299800776,0.5254776395314575,-10.78113550482572,11.303506642682411
42.86,264.6831396694018,41.44827356252931,53.9828441356828,3.352651063569273,0.5250111458406133,-10.78113550482572,0.0539828441356828,0.2679087975535076,3.352651063569273,0.5250111458406133,-10.78113550482572,11.302600967508443
42.87,264.7501633838957,41.458769196127264,53.76666374254367,3.3496628350171163,0.5245432017371399,-10.78113550482572,0.05376666374254367,0.2679766380770108,3.3496628350171163,0.5245432017371399,-10.78113550482572,11.301693211735898
42.88,264.8171272423929,41.46925545652626,53.55048559126968,3.3466652780829618,0.5240737968480287,-10.78113550482572,0.05355048559126968,0.26804441801506024,3.3466652780829618,0.5240737968480287,-10.78113550482572,11.300783362293188
42.89,264.88403105766963,41.479732314407855,53.33430968180337,3.343658325783099,0.5236029206839109,-10.78113550482572,0.05333430968180337,0.2681121371781505,3.343658325783099,0.5236029206839109,-10.78113550482572,11.299871405973658
42.9,264.9508746411551,41.49019974024265,53.11813601408736,3.340641910379376,0.5231305626372749,-10.78113550482572,0.053118136014087367,0.26817979537541287,3.340641910379376,0.5231305626372749,-10.78113550482572,11.298957329433636
42.910000000000004,265.01765780291646,41.500657704287946,52.90196458806425,3.337615963367591,0.5226567119806489,-10.78113550482572,0.05290196458806425,0.26824739241459966,3.337615963367591,0.5226567119806489,-10.78113550482572,11.298041119190456
42.92,265.08438035164306,41.51110617658528,52.685795403676636,3.3345804154656675,0.5221813578647492,-10.78113550482572,0.052685795403676634,0.26831492810206875,3.3345804154656675,0.5221813578647492,-10.78113550482572,11.297122761620429
42.93,265.15104209463044,41.521545126957996,52.469628460867135,3.3315351966015903,0.5217044893165912,-10.78113550482572,0.05246962846086713,0.2683824022427672,3.3315351966015903,0.5217044893165912,-10.78113550482572,11.29620224295679
42.94,265.2176428377656,41.531974525008735,52.25346375957834,3.328480235901106,0.521226095237563,-10.78113550482572,0.05225346375957834,0.26844981464021644,3.328480235901106,0.521226095237563,-10.78113550482572,11.295279549287597
42.95,265.28418238550955,41.54239434011696,52.03730129975283,3.325415461675181,0.5207461644014615,-10.78113550482572,0.052037301299752835,0.2685171650964945,3.325415461675181,0.5207461644014615,-10.78113550482572,11.294354666553593
42.96,265.3506605408815,41.55280454143631,51.82114108133326,3.3223408014072118,0.5202646854524894,-10.78113550482572,0.05182114108133326,0.2685844534122199,3.3223408014072118,0.5202646854524894,-10.78113550482572,11.293427580546034
42.97,265.4170771054424,41.56320509789198,51.60498310426221,3.3192561817399757,0.5197816469032125,-10.78113550482572,0.05160498310426221,0.2686516793865354,3.3192561817399757,0.5197816469032125,-10.78113550482572,11.29249827690446
42.980000000000004,265.4834318792773,41.573595978178204,51.388827368482296,3.316161528462325,0.5192970371324751,-10.78113550482572,0.0513888273684823,0.2687188428170895,3.316161528462325,0.5192970371324751,-10.78113550482572,11.291566741114446
42.99,265.54972466097877,41.583977150755395,51.172673873936134,3.3130567664956123,0.5188108443832747,-10.78113550482572,0.051172673873936134,0.26878594350002044,3.3130567664956123,0.5188108443832747,-10.78113550482572,11.290632958505284
43.0,265.6159552476291,41.59434858384749,50.95652262056637,3.3099418198798403,0.5183230567605933,-10.78113550482572,0.050956522620566366,0.2688529812299375,3.3099418198798403,0.5183230567605933,-10.78113550482572,11.289696914247648
43.01,265.6821234347824,41.60471024543916,50.74037360831561,3.306816611759531,0.5178336622291841,-10.78113550482572,0.05074037360831561,0.26891995579990324,3.306816611759531,0.5178336622291841,-10.78113550482572,11.288758593351185
43.02,265.74822901644745,41.61506210327296,50.524226837126456,3.30368106436931,0.5173426486113146,-10.78113550482572,0.05052422683712646,0.268986867001416,3.30368106436931,0.5173426486113146,-10.78113550482572,11.287817980662084
43.03,265.81427178506794,41.625404124846504,50.30808230694156,3.3005350990191924,0.5168500035844618,-10.78113550482572,0.05030808230694156,0.26905371462439015,3.3005350990191924,0.5168500035844618,-10.78113550482572,11.286875060860584
43.04,265.8802515315053,41.63573627740947,50.09194001770353,3.2973786360795683,0.5163557146789617,-10.78113550482572,0.05009194001770353,0.2691204984571382,3.2973786360795683,0.5163557146789617,-10.78113550482572,11.285929818458438
43.050000000000004,265.946168045018,41.64605852796073,49.87579996935501,3.2942115949658786,0.5158597692756091,-10.78113550482572,0.04987579996935501,0.26918721828635045,3.2942115949658786,0.5158597692756091,-10.78113550482572,11.28498223779632
43.06,266.01202111324415,41.656370843245256,49.65966216183862,3.2910338941229735,0.5153621546032082,-10.78113550482572,0.04965966216183862,0.269253873897077,3.2910338941229735,0.5153621546032082,-10.78113550482572,11.284032303041197
43.07,266.0778105221808,41.666673189751094,49.443526595096984,3.2878454510091433,0.5148628577360724,-10.78113550482572,0.04944352659509699,0.2693204650727068,3.2878454510091433,0.5148628577360724,-10.78113550482572,11.283079998183625
43.08,266.1435360561646,41.67696553370622,49.22739326907278,3.2846461820798205,0.5143618655914715,-10.78113550482572,0.04922739326907278,0.2693869915949483,3.2846461820798205,0.5143618655914715,-10.78113550482572,11.282125307035018
43.09,266.20919749785077,41.68724784107541,49.01126218370863,3.2814360027709335,0.5138591649270253,-10.78113550482572,0.04901126218370863,0.26945345324380787,3.2814360027709335,0.5138591649270253,-10.78113550482572,11.28116821322484
43.1,266.2747946281938,41.697520077557,48.79513333894717,3.2782148274819143,0.5133547423380426,-10.78113550482572,0.048795133338947166,0.26951984979757065,3.2782148274819143,0.5133547423380426,-10.78113550482572,11.280208700197749
43.11,266.3403272264253,41.70778220857961,48.57900673473104,3.274982569558346,0.5128485842548037,-10.78113550482572,0.04857900673473104,0.26958618103277776,3.274982569558346,0.5128485842548037,-10.78113550482572,11.279246751210689
43.12,266.4057950700338,41.718034199298856,48.36288237100289,3.271739141274235,0.5123406769397848,-10.78113550482572,0.04836288237100289,0.2696524467242059,3.271739141274235,0.5123406769397848,-10.78113550482572,11.278282349329915
43.13,266.4711979347421,41.72827601459391,48.146760247705366,3.2684844538139166,0.5118310064848237,-10.78113550482572,0.04814676024770537,0.2697186466448448,3.2684844538139166,0.5118310064848237,-10.78113550482572,11.277315477427962
43.14,266.53653559448634,41.73850761906407,47.93064036478111,3.265218417253557,0.5113195588082241,-10.78113550482572,0.04793064036478111,0.26978478056587546,3.265218417253557,0.5113195588082241,-10.78113550482572,11.276346118180543
43.15,266.60180782139275,41.748728977025294,47.71452272217279,3.261940940542272,0.5108063196517979,-10.78113550482572,0.04771452272217279,0.26985084825664707,3.261940940542272,0.5108063196517979,-10.78113550482572,11.275374254063399
43.160000000000004,266.66701438575586,41.7589400525066,47.498407319823066,3.2586519314828255,0.5102912745778433,-10.78113550482572,0.04749840731982307,0.2699168494846547,3.2586519314828255,0.5102912745778433,-10.78113550482572,11.274399867349072
